SalePrice,id
145586.71917892614,1585
58479.4201862884,1586
110603.9051898626,1587
130378.69320018111,1588
116443.13573743873,1589
140164.93257625223,1590
94271.00630914858,1591
117362.35287306177,1592
123215.75529484823,1593
116114.32250321635,1594
124802.82585825455,1595
195380.98828551162,1596
174264.80227458337,1597
204253.19168386445,1598
188755.6703359023,1599
198543.64618442135,1600
60185.93240626274,1601
119831.77781784482,1602
86101.73976099382,1603
242591.64790707233,1604
275535.61019506014,1605
163261.80292130588,1606
200924.7787211019,1607
219285.34416325402,1608
191338.9626457108,1609
161673.32503148424,1610
144291.82906090413,1611
167685.68612494206,1612
160415.96316662824,1613
117499.7003133981,1614
101300.06125881268,1615
101300.06125881268,1616
111192.53908658457,1617
112364.29214717995,1618
124072.36493854474,1619
194034.83029430613,1620
152353.2759129605,1621
139532.86645128368,1622
246811.1058321835,1623
198523.80416396548,1624
119891.82115225436,1625
171259.86441735044,1626
189265.79446931725,1627
302448.4031507021,1628
203269.17592096727,1629
299045.05762634624,1630
226171.65437632735,1631
242556.50347063018,1632
189426.21363197966,1633
191347.35753331287,1634
180834.00560111654,1635
164161.61849489712,1636
177868.56020724768,1637
221483.83249842547,1638
185784.6027321805,1639
253825.49699633347,1640
186146.83126723324,1641
228605.9483020714,1642
251210.93225721904,1643
247848.26647990366,1644
165154.1966056443,1645
151138.76686603477,1646
173074.97028799113,1647
142153.24441714594,1648
123143.65754013983,1649
110107.66869245542,1650
110403.14322258177,1651
129410.67447481687,1652
129064.33010229438,1653
174784.66534460156,1654
162881.51510763742,1655
170719.30047256823,1656
175723.992043563,1657
171177.42517032527,1658
136127.4624081826,1659
135776.95359421364,1660
369048.69015080825,1661
370482.3416313603,1662
328073.2101302706,1663
415688.22092518385,1664
304200.5130470412,1665
275865.2789555687,1666
324607.76784083195,1667
304786.77321650396,1668
284019.9853662825,1669
310219.2569289052,1670
226586.69153099094,1671
356553.261130768,1672
303640.32308032596,1673
263287.44530614064,1674
181111.17026416614,1675
177620.03051301866,1676
201211.6671116842,1677
398348.8575872191,1678
305609.47600697126,1679
290227.55457655695,1680
255201.448532163,1681
268962.33933236526,1682
202513.9642770292,1683
202244.82470553668,1684
185099.14802749394,1685
189764.63938493145,1686
191979.7069025534,1687
213855.9428298015,1688
211462.9888648953,1689
203777.00384300877,1690
193420.3617834553,1691
282488.8152874501,1692
191979.7069025534,1693
184406.44007012632,1694
192962.467311731,1695
273805.05641108943,1696
192962.467311731,1697
327775.5514112069,1698
288718.6816004955,1699
234455.73819943247,1700
268319.5466013339,1701
272045.3998199827,1702
268733.6368102595,1703
271795.48461458366,1704
227735.75505843564,1705
361064.2436386544,1706
207491.16358200592,1707
205027.20924968302,1708
284868.3042675084,1709
228621.87371973618,1710
271652.731117228,1711
259226.35980613384,1712
242306.61066402151,1713
212882.5157053308,1714
214167.98320547485,1715
194815.3965090845,1716
188070.97920125522,1717
143037.09964213218,1718
224297.97880370615,1719
254167.10483007095,1720
184845.9187329446,1721
126938.10346716509,1722
147662.05200839767,1723
227634.61747250607,1724
236952.75716251452,1725
192184.07107261143,1726
172306.5592499868,1727
201788.91090721556,1728
170320.5518217983,1729
153096.71948572565,1730
126836.41067723416,1731
118799.24250276476,1732
108811.67560565968,1733
116917.95701721628,1734
112384.08528123471,1735
112083.30915728316,1736
274958.8258899712,1737
214604.94586236574,1738
315076.49860130507,1739
205758.9694974413,1740
178874.68466149247,1741
183974.90295286803,1742
198399.9215824495,1743
229175.44379374135,1744
217065.0841582335,1745
259903.9686949077,1746
219179.08230915893,1747
219638.96301213585,1748
147393.36951100247,1749
145690.6458288176,1750
238262.8406402907,1751
110575.4518039341,1752
162486.03785240796,1753
222291.96097909776,1754
162618.9548040781,1755
109035.03381449473,1756
108230.02441197808,1757
144282.23857127278,1758
159202.54834542627,1759
146353.71403295605,1760
146354.0092854944,1761
177911.0979438394,1762
175520.61486738708,1763
112848.48044776515,1764
186440.14351985065,1765
166485.0705939222,1766
175186.40168263152,1767
123580.08261760882,1768
179392.3376142342,1769
125143.81383542831,1770
126567.89164723546,1771
135322.93354531008,1772
114417.40972814511,1773
169271.33419483836,1774
130815.60879264114,1775
128561.35073411648,1776
99884.15388995962,1777
115997.40045472799,1778
98024.5392559561,1779
181104.27148034336,1780
124445.6766289426,1781
84608.07702086782,1782
133682.8921082952,1783
88653.47178245745,1784
110237.21387296183,1785
150793.44858262516,1786
166447.03778357623,1787
57390.656694570556,1788
104729.07359008862,1789
67141.34641479574,1790
239439.89481525077,1791
152700.21519918286,1792
146351.3345510356,1793
136633.6427321019,1794
134506.47074823972,1795
127926.85846266539,1796
144118.8347775562,1797
118446.13317878789,1798
97796.55211576077,1799
123027.81834658566,1800
118819.09794002456,1801
163472.42330712365,1802
185576.8465481283,1803
129740.67666263161,1804
132935.59750570165,1805
139451.64452522923,1806
163843.29652135356,1807
119935.12989151098,1808
106551.91399448464,1809
146001.4847301686,1810
106804.13561168373,1811
110089.13274252311,1812
128388.95931372406,1813
96132.72004796658,1814
51135.21582298734,1815
93317.96770979924,1816
117790.76530796968,1817
147971.05534003398,1818
127132.58241490502,1819
75723.07924691732,1820
138833.61199269988,1821
161611.03083116806,1822
63837.14524981238,1823
138077.20863999703,1824
127477.6354642933,1825
109730.02188310251,1826
105872.11565077059,1827
132931.63726723887,1828
156321.1364191724,1829
159333.40322744084,1830
165929.7384752312,1831
134240.17059373253,1832
154889.71280195087,1833
131408.49828597056,1834
146081.57591443582,1835
150571.0684998291,1836
82631.55834076527,1837
132084.28642995405,1838
84708.02338476451,1839
120512.9959160394,1840
128616.08700374408,1841
109797.24055006125,1842
121975.05740917713,1843
146016.9151919873,1844
146249.19912755134,1845
150225.32468506982,1846
160699.3736719015,1847
49420.43671175939,1848
103287.85378979352,1849
119604.35601122562,1850
154614.70955054456,1851
119845.93559264274,1852
124739.25931071225,1853
173725.01121810562,1854
167524.86181779427,1855
223490.05012434127,1856
111485.86806351674,1857
148980.09093959926,1858
125360.40169440278,1859
151248.5832677396,1860
124524.82926888367,1861
312865.7307938658,1862
312865.7307938658,1863
312865.7307938658,1864
305825.14735740464,1865
302799.31857981987,1866
253151.40606463625,1867
258672.9779686255,1868
196121.991142245,1869
234027.32803513863,1870
253669.9383730236,1871
180775.36053696935,1872
218441.8431813897,1873
127217.57306873433,1874
203889.19305730378,1875
198380.22940021288,1876
204682.45955591954,1877
207556.24083210152,1878
116673.71451936677,1879
128215.04892004599,1880
235856.87628504855,1881
271943.37300400226,1882
218116.59306328936,1883
226753.53037950114,1884
229498.25563309094,1885
254507.10733206233,1886
200130.4508484051,1887
263571.9174891645,1888
179270.31550139256,1889
112675.5271968787,1890
160647.2185339202,1891
98596.60300408908,1892
131733.0893878894,1893
135043.8999190028,1894
142591.11563519185,1895
123727.77517295754,1896
122035.77405696201,1897
130872.81153909689,1898
136898.76356641977,1899
137624.07867569802,1900
147806.81929389256,1901
131644.7535120597,1902
219267.94607147385,1903
121100.98628992522,1904
172082.02826761114,1905
135061.65213976617,1906
188658.81220478276,1907
147310.72652983948,1908
160197.49730394786,1909
160197.49730394786,1910
198908.4020538799,1911
238679.951583718,1912
150485.129866505,1913
72789.79603710838,1914
244698.32366012823,1915
53722.46345163375,1916
286503.15403121116,1917
129826.88186538388,1918
165433.8386451733,1919
170956.1489489269,1920
330215.6474981655,1921
295783.20178139425,1922
208630.9747756752,1923
199791.95946401928,1924
235657.16799185658,1925
323784.9726835506,1926
119725.50133254693,1927
150392.5681063568,1928
107581.65796199667,1929
141868.3081687632,1930
130201.40131284317,1931
153482.19418223863,1932
162392.77101202664,1933
188912.06244662864,1934
178504.05911331627,1935
189419.0070770923,1936
190065.75020424262,1937
161324.97672847603,1938
246136.73267936698,1939
207467.28234044288,1940
191041.5039947857,1941
190751.19667792183,1942
210324.90811949968,1943
311942.6890923703,1944
313488.1658275462,1945
167882.0888169434,1946
275797.55750746647,1947
163578.62017762658,1948
213114.47820185887,1949
181800.27655992322,1950
229362.62284565068,1951
213792.11706104557,1952
158266.62997101413,1953
221433.16757184642,1954
146129.3883856423,1955
312903.57502040407,1956
172777.8181923701,1957
302407.78987277945,1958
168972.1892721067,1959
104674.07081015041,1960
122025.99832683361,1961
129410.67447481687,1962
129064.33010229438,1963
131124.7707254928,1964
169806.72603211045,1965
163745.92507454814,1966
262065.7747307948,1967
326646.10696374375,1968
321491.3121521608,1969
375172.7163657894,1970
452577.21026975947,1971
343420.21286793833,1972
292684.1921042062,1973
307668.0110231101,1974
404588.0295683664,1975
258859.93527089796,1976
326681.74798829877,1977
332854.5847721901,1978
315305.6736529272,1979
200838.13880239474,1980
308912.6706983997,1981
220538.58761400194,1982
220538.58761400194,1983
212083.65553893405,1984
224769.237068065,1985
233739.71177209323,1986
192232.0070720201,1987
186409.303314,1988
217823.45716792886,1989
233523.29351639096,1990
201211.6671116842,1991
227692.4258557552,1992
197719.06710924982,1993
250167.33782625492,1994
211938.55672467014,1995
269345.8712898579,1996
328766.7137147418,1997
287852.9527249672,1998
238392.28788519482,1999
311095.6289049267,2000
262344.91331161314,2001
236171.52149931976,2002
274866.31106037524,2003
278454.0234847515,2004
230001.90789066534,2005
223529.18996884083,2006
268430.38188654266,2007
190628.49803882663,2008
196281.3030521771,2009
214979.05631980015,2010
144466.63418667612,2011
186207.98458596988,2012
186813.79690787723,2013
190652.16012560306,2014
209478.25901172898,2015
194149.76187628802,2016
212996.15382648318,2017
116721.62678205846,2018
108811.67560565968,2019
112522.47223736969,2020
109396.45268780946,2021
171021.53319411832,2022
161984.87165906007,2023
235340.60881787838,2024
333972.24942173355,2025
191125.7851712684,2026
166166.28334241782,2027
198754.96962755092,2028
185444.36545194304,2029
264790.2821227243,2030
242854.5903460565,2031
252726.6045734787,2032
257622.03654022177,2033
195142.1882217792,2034
221401.13182293545,2035
231105.91516419905,2036
232518.5595573857,2037
340812.9813853109,2038
210240.6588251435,2039
350606.47829306696,2040
220890.64934661918,2041
224133.89098454322,2042
168568.6271532482,2043
189665.76350458674,2044
197417.95712426174,2045
160984.70287569656,2046
153636.55414362036,2047
124170.12840855644,2048
165994.0426449766,2049
201952.10682619407,2050
91050.16021782892,2051
134840.9786959359,2052
123394.49752801361,2053
91388.0765320825,2054
151654.3417927072,2055
127459.45419459145,2056
116589.47603453607,2057
193223.93327483904,2058
125531.6564772338,2059
135924.74862667648,2060
174693.15150545895,2061
121314.41783969302,2062
106549.89641794507,2063
134206.07325475157,2064
122061.50088986066,2065
179030.97701250992,2066
115450.31596939439,2067
166912.81950977168,2068
75069.5870634599,2069
112622.3068290167,2070
82107.39288454149,2071
161576.17395454636,2072
132387.9888847417,2073
177291.87939130043,2074
134116.225557974,2075
116455.53667805252,2076
130415.44363154966,2077
118917.4309937716,2078
150368.857714437,2079
125713.1873389763,2080
141436.0825302153,2081
140604.98986419305,2082
154332.56721235698,2083
104359.59189235685,2084
124335.08269797453,2085
146671.3791593596,2086
139256.9242910206,2087
116117.64934986382,2088
90751.39776953943,2089
134572.37992880782,2090
102049.84821580604,2091
134021.43890506777,2092
135209.76712720786,2093
118484.71736665956,2094
153797.07056819677,2095
94695.7496250264,2096
90615.06460309976,2097
161070.21878787578,2098
53208.82635182104,2099
100130.04949627716,2100
131965.06745150455,2101
149642.00388379837,2102
96483.43231837013,2103
166256.75009798075,2104
110483.6799922521,2105
87085.13209185869,2106
194736.94037026275,2107
115477.09531479992,2108
108914.59169217177,2109
114002.02505193511,2110
171184.8883029047,2111
138094.56926222364,2112
119477.85572756104,2113
121048.81874638605,2114
155044.01530525333,2115
112735.19176091162,2116
142111.57917929173,2117
135294.5804452691,2118
118447.24541070368,2119
112508.22207500158,2120
96073.99497589914,2121
101828.31521537268,2122
79580.78588001276,2123
198854.53231754733,2124
152612.29659369716,2125
155722.5962124159,2126
152808.24608479967,2127
139510.95290852623,2128
113950.40291103476,2129
152616.02902570379,2130
179354.36640051086,2131
124602.99599761161,2132
130771.83207735837,2133
125609.86133219958,2134
95889.4706655319,2135
85148.258182314,2136
115687.90922421473,2137
132749.41909219878,2138
154265.59332640574,2139
118456.65417312035,2140
145948.74899332857,2141
123182.65600647437,2142
143874.65353643644,2143
122775.3741196143,2144
115293.99238898724,2145
150858.64381719835,2146
160282.0875558603,2147
149013.9224306391,2148
135683.68986878704,2149
197754.16138126893,2150
140218.55825509166,2151
124943.056503876,2152
141765.55336778882,2153
103474.06153045174,2154
142418.85345053003,2155
245109.2364040452,2156
212512.02124896934,2157
238033.17119360864,2158
230005.75277095873,2159
195716.01274800542,2160
264777.24747159664,2161
348159.5817153959,2162
306718.0293439402,2163
247367.30296767087,2164
177318.9530383291,2165
138894.5583280888,2166
200200.85098258324,2167
197299.3571040398,2168
212111.52654311282,2169
223360.42661259713,2170
143305.95632547792,2171
137595.11865693814,2172
158586.87504304503,2173
244933.18956401793,2174
312116.37039052014,2175
274654.0450732494,2176
253876.20669469977,2177
241739.52064532533,2178
145977.40107007415,2179
225065.50405487165,2180
205919.2377257945,2181
235755.45781840454,2182
201422.71669111415,2183
123932.51607531801,2184
131343.91279952266,2185
156049.49114788303,2186
155324.1036171229,2187
169416.8078970169,2188
177386.88707036633,2189
78115.42107384872,2190
78115.42107384872,2191
84538.7942850925,2192
101292.81916234626,2193
85841.25072963817,2194
99886.9809070348,2195
109799.93484268317,2196
107484.75822699767,2197
149113.74296973483,2198
171797.13903580778,2199
131686.5577361082,2200
136881.85277072559,2201
168694.4097312462,2202
157359.2266755881,2203
145593.37507403563,2204
126930.96538495008,2205
131522.42275444866,2206
211458.859752524,2207
210554.66914198146,2208
169800.07951304188,2209
147310.72652983948,2210
112809.24534492576,2211
125789.07114279752,2212
106404.74603280483,2213
147754.49946274544,2214
100853.05478657916,2215
155744.24928172867,2216
56705.06634881982,2217
96200.97529696519,2218
91051.58191379941,2219
87034.74631993323,2220
244698.32366012823,2221
219485.12857412358,2222
254324.40393067335,2223
240911.28699886307,2224
136333.83877411304,2225
159168.47128497175,2226
198839.13487135977,2227
257517.76817839884,2228
248707.18585407222,2229
161074.95278788754,2230
234074.16061108164,2231
182026.05473772474,2232
165549.1464671227,2233
226551.99403218392,2234
197836.5479038906,2235
251601.19433698314,2236
290348.8014903218,2237
232347.2250333416,2238
126696.83639089872,2239
165905.76902680882,2240
139341.1361137723,2241
135280.9886881599,2242
139752.1477554455,2243
106301.1501573779,2244
105815.98169448835,2245
128220.10582817407,2246
121092.18626962266,2247
112178.8174346772,2248
113842.52035925469,2249
128032.08944072985,2250
127156.64644871629,2251
178696.0279317625,2252
171039.47148831954,2253
186459.4932225459,2254
195831.87659000748,2255
203038.92988083977,2256
219676.25835674527,2257
180676.26920620532,2258
188768.5903292516,2259
151945.33191612535,2260
196938.149006089,2261
214179.8549996638,2262
314121.02922549023,2263
352601.52962083736,2264
168447.92304883272,2265
267083.4216017136,2266
290523.2332518042,2267
360597.5021330205,2268
166484.0431054075,2269
191000.55173143378,2270
205444.496779971,2271
215466.14699108168,2272
159301.31860864285,2273
168182.96861751185,2274
158331.90986573446,2275
182398.02962026634,2276
192101.4143195584,2277
153657.08158086735,2278
114637.31939561997,2279
101246.54766013774,2280
177793.36035488892,2281
176206.0176126252,2282
136013.06941752761,2283
144320.3990950382,2284
150412.25594567845,2285
117901.96385227816,2286
309290.85762709606,2287
270432.04460649536,2288
303321.3499502228,2289
370871.2060236849,2290
321996.23422653956,2291
361680.15646878025,2292
367652.38434424927,2293
373712.57063202566,2294
385164.8246140641,2295
276813.8616688406,2296
293129.5093076721,2297
308256.5648730073,2298
348236.54568503075,2299
311563.4514747785,2300
273939.33332351194,2301
238203.47058400544,2302
248989.17653434578,2303
277519.3859611792,2304
181243.8475102576,2305
181243.8475102576,2306
181376.92397595185,2307
237269.39442859776,2308
263469.21117153653,2309
219058.93443559457,2310
202513.9642770292,2311
182629.6021654228,2312
187926.36217166457,2313
201631.1746758631,2314
185822.21361696508,2315
217574.6702558234,2316
178970.8716547124,2317
186963.58199579903,2318
203331.7267837182,2319
193658.45253121754,2320
258722.75337748174,2321
194337.14914131403,2322
179413.9910297681,2323
191979.7069025534,2324
212588.840970707,2325
192751.92756866576,2326
231442.2888420036,2327
233454.53550467824,2328
195018.82949717555,2329
192216.05948673215,2330
319679.7817962187,2331
383316.3975246003,2332
319532.5124399398,2333
276067.1715407971,2334
265368.7620805114,2335
314778.48522125575,2336
202064.7029005716,2337
258740.87843439967,2338
235687.53416924793,2339
356787.4462710989,2340
208855.538317467,2341
235416.50829008973,2342
210712.76559960924,2343
257817.6426599524,2344
277690.1851859332,2345
220801.57255678455,2346
199013.0450659675,2347
249249.9689802004,2348
169521.51715097256,2349
278866.7325542581,2350
240131.30026425625,2351
269714.7086872694,2352
257413.70975874102,2353
140169.2929162407,2354
157915.51151465983,2355
149548.69674434056,2356
209808.20161788413,2357
197679.54771480017,2358
149369.32238231253,2359
115527.30103933648,2360
132766.8608584229,2361
254325.79498376622,2362
134724.8129837778,2363
149733.5022290356,2364
222273.8345869892,2365
204226.62339350424,2366
237810.25612405204,2367
200272.4321805312,2368
236964.70006790844,2369
182759.7192216117,2370
187376.92225212808,2371
196886.8834362343,2372
263838.56157769635,2373
279554.26342038065,2374
230242.23441400757,2375
245268.01660348845,2376
280948.5279488883,2377
153151.0134732212,2378
212883.57262002077,2379
149508.77526734036,2380
163694.1141685175,2381
196949.76545069963,2382
209963.46371620015,2383
234516.8830320509,2384
146405.34741814912,2385
133378.69126316163,2386
124434.75426572307,2387
107107.88873263393,2388
129800.05896811055,2389
137623.8418616353,2390
125463.4063572743,2391
110382.14520059933,2392
169398.75712166246,2393
142576.96203803772,2394
197593.63506988558,2395
151726.88953478614,2396
180180.8547401506,2397
114709.01528464525,2398
68836.00900984161,2399
67430.23095111949,2400
104395.5558207369,2401
123195.37831017171,2402
173610.08278433033,2403
140908.51016776828,2404
157933.44663850943,2405
123826.77092407587,2406
115936.51036607435,2407
131813.3384160572,2408
124816.65322202322,2409
181496.53308424153,2410
111194.12907818485,2411
135967.54151441972,2412
126959.9171300398,2413
121779.18793796362,2414
154809.71149485584,2415
134242.66748835126,2416
129111.34673571358,2417
111076.21745404268,2418
128051.83556020162,2419
110770.4791362502,2420
131050.01640217088,2421
109832.65646038101,2422
95679.88640153376,2423
148605.61584686203,2424
206996.43537942544,2425
115775.19991487879,2426
108326.88219357289,2427
175421.00140187942,2428
110445.46651080664,2429
128613.24194569202,2430
124800.2292604182,2431
118707.10687710637,2432
125547.99575843423,2433
130036.76686774941,2434
136900.8027982178,2435
88435.05246766258,2436
109103.67236284664,2437
113368.79651099305,2438
113505.35320769796,2439
144519.05194532112,2440
106569.8328993062,2441
103117.5905586903,2442
123802.0699767472,2443
115295.55481285013,2444
93705.46599226867,2445
126381.24416778039,2446
189773.8818465422,2447
146929.99428101582,2448
120680.5173820204,2449
151597.55168457158,2450
122471.90869307276,2451
184533.8503599489,2452
80625.47347116243,2453
91308.38127689222,2454
108105.56158962796,2455
133880.5231545888,2456
119431.49554438269,2457
131922.53111790502,2458
103758.34003435992,2459
154822.12263704426,2460
123813.50768173518,2461
126791.35384607088,2462
129194.13770231325,2463
165257.95216946542,2464
145332.82929284306,2465
130780.6284544471,2466
162005.39062876478,2467
103064.2783465426,2468
108894.43050419303,2469
197620.83821999884,2470
189077.94671505995,2471
179951.97180396644,2472
126435.6251158644,2473
107515.46841642237,2474
213895.65425950845,2475
123049.19525550876,2476
117286.03664569858,2477
155003.23060602468,2478
116829.69646420724,2479
127110.74263261603,2480
120954.99543376094,2481
121780.04048304912,2482
112868.23988559764,2483
126105.23934383952,2484
113291.26508478532,2485
134850.1110615984,2486
169875.459091472,2487
150656.63513490336,2488
156272.21068519886,2489
125800.0032183692,2490
86685.4950850699,2491
179645.6983324399,2492
133289.82682029856,2493
153841.14579134504,2494
109612.45435140013,2495
201724.59640314692,2496
158944.34294431526,2497
107940.36579818178,2498
80082.5078225722,2499
124085.57874763418,2500
131934.03757663266,2501
136999.44060100595,2502
106921.87530950665,2503
194750.78243229174,2504
225795.70048805926,2505
267657.8498837007,2506
303857.4842247896,2507
267657.8498837007,2508
233145.77031740957,2509
233061.69547410656,2510
193602.54274564027,2511
224326.00078355626,2512
219028.6078681125,2513
237137.7599661424,2514
141114.30769174694,2515
169604.12840077965,2516
127217.57306873433,2517
134614.0070028663,2518
226072.21510330742,2519
217524.61097703248,2520
215521.8710183902,2521
224908.69098394195,2522
124970.64672584854,2523
131725.5798741439,2524
131028.14804025125,2525
136008.01617987585,2526
116218.7310607689,2527
124328.04911540041,2528
122353.45546914141,2529
108220.13626186787,2530
219161.90512486585,2531
231741.09169796112,2532
218532.16677394562,2533
232356.99317312025,2534
288333.4920141512,2535
229627.34704787744,2536
221111.62847456682,2537
204719.38262668913,2538
187306.24371645454,2539
179720.80216995667,2540
205130.09704632932,2541
170026.61432409962,2542
115075.35563720806,2543
121217.8296703615,2544
132883.56206708204,2545
152899.26820086737,2546
149767.16957088758,2547
149134.91601222713,2548
163048.703092378,2549
575215.3983741894,2550
160647.2185339202,2551
114064.68278551726,2552
78115.42107384872,2553
110115.07104456889,2554
106790.61369437625,2555
91355.03211019585,2556
105769.269214968,2557
148632.61647862854,2558
126561.9543383948,2559
126380.96785466139,2560
134363.51424048355,2561
134836.0211324894,2562
138528.03295871528,2563
178147.60672254467,2564
107099.59327457484,2565
123415.28611788154,2566
134891.62855997,2567
175805.40172668188,2568
171662.78252620934,2569
148167.23689602222,2570
160486.12957534642,2571
187212.1128589919,2572
204159.52026809886,2573
274629.3354426194,2574
144417.30216870652,2575
118168.61160376371,2576
145516.81452348537,2577
95260.90478056105,2578
59212.69322942597,2579
120723.62095143067,2580
118461.73888582709,2581
107080.05797114239,2582
242335.32064724795,2583
163709.0495065713,2584
179889.32387198164,2585
206700.77054586512,2586
201004.03939662795,2587
141869.39777756523,2588
147825.62138659778,2589
200513.6142285455,2590
197018.4798293012,2591
223773.85223931403,2592
237932.14752345573,2593
181453.06093830528,2594
214899.4480307256,2595
284935.88057641004,2596
185225.38894362436,2597
256089.79161525978,2598
342776.30704687146,2599
132832.84450935165,2600
153290.31896651787,2601
111192.53908658457,2602
105675.66637089603,2603
101300.06125881268,2604
112390.89499964197,2605
133490.16630943527,2606
167384.82663464342,2607
170308.16663657402,2608
155662.65360955353,2609
98273.43868040713,2610
133508.97948368636,2611
143940.3167708815,2612
112178.8174346772,2613
117146.07914872856,2614
153652.88061947713,2615
129079.88419194432,2616
184168.4127107976,2617
165840.28293807618,2618
212119.0658354922,2619
183697.55556848866,2620
190351.12147839324,2621
196673.87794671662,2622
266391.36362734955,2623
276162.25716460525,2624
299090.3706031552,2625
162710.31074459016,2626
198477.8439544363,2627
365565.24906738667,2628
444211.2243949768,2629
350716.4264789619,2630
411155.80573345715,2631
365309.53716226,2632
274643.059156142,2633
323309.2785794253,2634
155377.36233775978,2635
212518.95022549925,2636
168886.14746343438,2637
253328.55253278863,2638
185261.16360487667,2639
150258.62641115172,2640
110992.99072086748,2641
183943.67299041303,2642
148497.3651091262,2643
150974.35450178361,2644
131743.10439064394,2645
126677.0861039249,2646
135649.05506010723,2647
148328.8298300315,2648
138103.46880617496,2649
149578.28584575816,2650
170262.40185361457,2651
364148.6761648661,2652
262900.2074940265,2653
247868.1823608732,2654
312995.47917466646,2655
331699.1711259296,2656
300452.1354629496,2657
278590.7086618974,2658
311860.2789528266,2659
313199.7963726274,2660
306579.7118562806,2661
304736.5693446662,2662
282874.3180058044,2663
262438.0666423335,2664
298197.37330891617,2665
271507.48262373323,2666
182981.2687038031,2667
205193.82000118826,2668
179451.1392876879,2669
309208.13194970926,2670
205193.82000118826,2671
200365.8599242501,2672
208696.4711672601,2673
212166.3301665379,2674
183616.67211829356,2675
211726.30289920652,2676
205853.62377591972,2677
272301.8622764744,2678
279453.2312106821,2679
298501.6328616356,2680
373355.95392324537,2681
324651.66281148494,2682
395681.9740678225,2683
310275.42825652566,2684
326403.50539892376,2685
260551.44587122527,2686
268514.8713974758,2687
233432.00357834392,2688
215231.18216038702,2689
361573.06411147706,2690
198601.24174836592,2691
142429.71242742648,2692
203240.7629838448,2693
141744.20496389316,2694
218013.0316383596,2695
210907.76985962296,2696
201278.0715109775,2697
192399.8655701768,2698
176511.2978639229,2699
165164.7409565545,2700
168968.6471002736,2701
127351.39590939805,2702
142667.91159976885,2703
139278.53484271304,2704
117348.91323311345,2705
113592.29645733321,2706
123568.09062496573,2707
119702.68661547634,2708
103212.07136889332,2709
115253.90047735212,2710
253178.2264500151,2711
327404.6658045022,2712
187229.0257104868,2713
185281.806610672,2714
184649.88686840032,2715
173217.88936382552,2716
192803.22515691072,2717
235160.5067006104,2718
140442.37805970266,2719
179196.0865431817,2720
133464.93368516385,2721
168985.8076389018,2722
142171.57191460577,2723
112726.07918978336,2724
121590.96330352836,2725
127013.87901160862,2726
158391.54209083633,2727
171192.5837054715,2728
150751.04336973632,2729
130349.54502701852,2730
108730.69024510049,2731
114685.17794330636,2732
152144.51079877894,2733
144882.8573303722,2734
